directory,dataset,model_key,original_model_key,model_name,full_name,online_predictions,online_truths,online_accuracy,online_cohenkappa,online_f1,online_precision,online_recall,online_macrof1,online_macroprecision,online_macrorecall,active_leaves,inactive_leaves,total_weight,online_microf1,online_microprecision,online_microrecall,online_weightedf1,online_weightedprecision,online_weightedrecall,constraint_violations_avoided,constraint_violations_in_predictions,avg_constraint_satisfaction
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_1000_oh-All Constraints-adult,1.0,1.0,0.804551457264826,0.3874338971165058,0.5011368090944728,0.6503866503866503,0.4076010712919271,0.4598691908556516,0.4941231924641218,0.44602074544682363,14.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_Positive_Constraints_Only,with_constraints_Positive_Constraints_Only,Positive Constraints Only,hoeffding_tree_results_newdata_1000_oh-Positive Constraints Only-adult,1.0,1.0,0.804551457264826,0.3874338971165058,0.5011368090944728,0.6503866503866503,0.4076010712919271,0.4598691908556516,0.4941231924641218,0.44602074544682363,16.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_Positive_Constraints_Only,without_constraints_Positive_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_1000_oh-Negative Constraints Only-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,14.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_Positive_Constraint_on_education-num,with_constraints_Positive_Constraint_on_education-num,Positive Constraint on education-num,hoeffding_tree_results_newdata_1000_oh-Positive Constraint on education-num-adult,1.0,1.0,0.804551457264826,0.3874338971165058,0.5011368090944728,0.6503866503866503,0.4076010712919271,0.4598691908556516,0.4941231924641218,0.44602074544682363,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_Positive_Constraint_on_education-num,without_constraints_Positive_Constraint_on_education-num,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_Positive_Constraint_on_hours-per-week,with_constraints_Positive_Constraint_on_hours-per-week,Positive Constraint on hours-per-week,hoeffding_tree_results_newdata_1000_oh-Positive Constraint on hours-per-week-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,16.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_Positive_Constraint_on_hours-per-week,without_constraints_Positive_Constraint_on_hours-per-week,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_Negative_Constraint_on_age,with_constraints_Negative_Constraint_on_age,Negative Constraint on age,hoeffding_tree_results_newdata_1000_oh-Negative Constraint on age-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,14.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_Negative_Constraint_on_age,without_constraints_Negative_Constraint_on_age,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-06)-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-05)-adult,1.0,1.0,0.804551457264826,0.3874338971165058,0.5011368090944728,0.6503866503866503,0.4076010712919271,0.4598691908556516,0.4941231924641218,0.44602074544682363,14.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=0.0001)-adult,1.0,1.0,0.8120143730229415,0.402445541039285,0.5093795093795093,0.6857327865314051,0.40517791098074224,0.4643715250017603,0.506241982423969,0.44874592717696804,16.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,adult,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_1000_oh-All Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_Positive_Constraints_Only,with_constraints_Positive_Constraints_Only,Positive Constraints Only,hoeffding_tree_results_newdata_1000_oh-Positive Constraints Only-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_Positive_Constraints_Only,without_constraints_Positive_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_1000_oh-Negative Constraints Only-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_Positive_Constraint_on_NOx,with_constraints_Positive_Constraint_on_NOx,Positive Constraint on NOx,hoeffding_tree_results_newdata_1000_oh-Positive Constraint on NOx-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_Positive_Constraint_on_NOx,without_constraints_Positive_Constraint_on_NOx,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_Negative_Constraint_on_O3,with_constraints_Negative_Constraint_on_O3,Negative Constraint on O3,hoeffding_tree_results_newdata_1000_oh-Negative Constraint on O3-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_Negative_Constraint_on_O3,without_constraints_Negative_Constraint_on_O3,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-06)-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-05)-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=0.0001)-air_quality,0.0,1.0,0.4957678355501814,-0.0062911617347965985,0.530933633295838,0.49372384937238495,0.5742092457420924,0.32881033849826363,0.3312412831241283,0.33082615883710775,1.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,air_quality,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_1000_oh-All Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_Positive_Constraints_Only,with_constraints_Positive_Constraints_Only,Positive Constraints Only,hoeffding_tree_results_newdata_1000_oh-Positive Constraints Only-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_Positive_Constraints_Only,without_constraints_Positive_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_1000_oh-Negative Constraints Only-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_Positive_Constraint_on_engine-size,with_constraints_Positive_Constraint_on_engine-size,Positive Constraint on engine-size,hoeffding_tree_results_newdata_1000_oh-Positive Constraint on engine-size-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_Positive_Constraint_on_engine-size,without_constraints_Positive_Constraint_on_engine-size,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_Negative_Constraint_on_highway-mpg,with_constraints_Negative_Constraint_on_highway-mpg,Negative Constraint on highway-mpg,hoeffding_tree_results_newdata_1000_oh-Negative Constraint on highway-mpg-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_Negative_Constraint_on_highway-mpg,without_constraints_Negative_Constraint_on_highway-mpg,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-06)-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-05)-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=0.0001)-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,automobile,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_1000_oh-All Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_1000_oh-Negative Constraints Only-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_Negative_Constraint_on_weight,with_constraints_Negative_Constraint_on_weight,Negative Constraint on weight,hoeffding_tree_results_newdata_1000_oh-Negative Constraint on weight-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_Negative_Constraint_on_weight,without_constraints_Negative_Constraint_on_weight,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_Negative_Constraint_on_horsepower,with_constraints_Negative_Constraint_on_horsepower,Negative Constraint on horsepower,hoeffding_tree_results_newdata_1000_oh-Negative Constraint on horsepower-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_Negative_Constraint_on_horsepower,without_constraints_Negative_Constraint_on_horsepower,No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-06)-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_1000_oh-All Constraints (rho=1e-05)-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_1000_oh,auto_mpg,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_1000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
